,SMILES,MolObject,MutationList,HeavyAtoms,ID,Charge,MolMass,Predecessor,Score,Density100C,DViscosity40C,DViscosity100C,KViscosity40C,KViscosity100C,KVI,DVI,ThermalConductivity,PourPoint,DiffusionCoefficient,Density40C
727,C=CC(CCCCCCO)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C5896815B0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_21_Molecule_727,-0.00000,172.26799999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C589681000>,60046,,,,,,,,,,,
728,CCC(CCCCC(OC)OC)CCOC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C589681540>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",17,Generation_21_Molecule_728,0.11500,246.347,<rdkit.Chem.rdchem.Mol object at 0x000001C5896769D0>,83255,,,,,,,,,,,
729,C=COCCCCCCOCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C589681770>,"['ReplaceBond', 'AddAtom', 'AddAtom']",15,Generation_21_Molecule_729,-0.11500,214.349,<rdkit.Chem.rdchem.Mol object at 0x000001C5896813F0>,42553,,,,,,,,,,,
730,COC=CCCCC=C(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589681690>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",11,Generation_21_Molecule_730,-0.33500,156.225,<rdkit.Chem.rdchem.Mol object at 0x000001C589680C80>,3256,,,,,,,,,,,
731,C=CC(=C)C(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589680D60>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",7,Generation_21_Molecule_731,-0.00000,98.145,<rdkit.Chem.rdchem.Mol object at 0x000001C589681380>,31678,,,,,,,,,,,
732,C=C(CCOC=CCO)CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589681A80>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",13,Generation_21_Molecule_732,-0.11500,186.25099999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589681850>,27197,,,,,,,,,,,
733,CCC(=O)C(=O)C(C)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589681A10>,"['ReplaceBond', 'ReplaceAtom', 'RemoveAtom']",10,Generation_21_Molecule_733,0.03000,144.17000000000002,<rdkit.Chem.rdchem.Mol object at 0x000001C5896817E0>,94905,,,,,,,,,,,
734,CC=CCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C589681620>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",7,Generation_21_Molecule_734,0.00000,98.189,<rdkit.Chem.rdchem.Mol object at 0x000001C5896814D0>,5769,,,,,,,,,,,
735,C=COCCCCCOCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C589681B60>,"['ReplaceBond', 'AddAtom', 'AddAtom']",14,Generation_21_Molecule_735,-0.11500,202.29399999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589681700>,12534,,,,,,,,,,,
736,CCC(C=O)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C589680F90>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",7,Generation_21_Molecule_736,-0.00000,100.161,<rdkit.Chem.rdchem.Mol object at 0x000001C5896819A0>,31486,,,,,,,,,,,
737,CCCCCCCCCOCCCCCCCCCCCCCC(C)(O)CCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589681C40>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",29,Generation_21_Molecule_737,-0.00000,412.74299999999994,<rdkit.Chem.rdchem.Mol object at 0x000001C5896818C0>,17024,,,,,,,,,,,
738,C=CCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C589681930>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",5,Generation_21_Molecule_738,0.04500,72.107,<rdkit.Chem.rdchem.Mol object at 0x000001C589681AF0>,103089,,,,,,,,,,,
739,CC(C)=CCCCCCCCCCCCCCCCCOCC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C589681D20>,"['AddAtom', 'RemoveAtom', 'AddFragment']",24,Generation_21_Molecule_739,0.06000,338.57599999999996,<rdkit.Chem.rdchem.Mol object at 0x000001C589676340>,2979,,,,,,,,,,,
740,C=CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589681FC0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",5,Generation_21_Molecule_740,-0.00000,72.107,<rdkit.Chem.rdchem.Mol object at 0x000001C589681070>,798,,,,,,,,,,,
741,CC(CCOC=CCO)CC(O)C=O,<rdkit.Chem.rdchem.Mol object at 0x000001C589681E00>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",14,Generation_21_Molecule_741,-0.11500,202.25,<rdkit.Chem.rdchem.Mol object at 0x000001C589681E70>,2109,,,,,,,,,,,
742,COCC=CCOCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C589682110>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_21_Molecule_742,0.00000,170.25199999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C5896820A0>,95075,,,,,,,,,,,
743,CCOCC=CC=CCC=COC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C5896821F0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",15,Generation_21_Molecule_743,-0.02500,210.317,<rdkit.Chem.rdchem.Mol object at 0x000001C589681CB0>,89245,,,,,,,,,,,
744,C=C(O)C(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C589682260>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",7,Generation_21_Molecule_744,-0.00000,100.117,<rdkit.Chem.rdchem.Mol object at 0x000001C589682180>,14369,,,,,,,,,,,
745,C=CC(O)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C589681F50>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_21_Molecule_745,-0.00000,86.13399999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C589682340>,56784,,,,,,,,,,,
746,C=CC(=C)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C589682420>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_21_Molecule_746,-0.00000,82.146,<rdkit.Chem.rdchem.Mol object at 0x000001C589681EE0>,30269,,,,,,,,,,,
747,CC=C(CCOCCO)CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589682490>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",13,Generation_21_Molecule_747,0.00000,188.267,<rdkit.Chem.rdchem.Mol object at 0x000001C589681BD0>,59760,,,,,,,,,,,
748,C=COCCCCCCCCCCCCOCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589681D90>,"['ReplaceBond', 'AddAtom', 'AddAtom']",21,Generation_21_Molecule_748,-0.11500,298.51099999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C5896653F0>,101153,,,,,,,,,,,
749,CCCCCCCCCCCCCOCCCCC(C)(O)CCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589682500>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",24,Generation_21_Molecule_749,-0.00000,342.60799999999995,<rdkit.Chem.rdchem.Mol object at 0x000001C5896823B0>,795,,,,,,,,,,,
750,C=CC=CO,<rdkit.Chem.rdchem.Mol object at 0x000001C5896828F0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",5,Generation_22_Molecule_750,0.05500,70.091,<rdkit.Chem.rdchem.Mol object at 0x000001C589682730>,55282,,,,,,,,,,,
751,C=COCOCCCCCCCCCCOCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589682810>,"['ReplaceBond', 'AddAtom', 'AddAtom']",21,Generation_22_Molecule_751,-0.11500,300.483,<rdkit.Chem.rdchem.Mol object at 0x000001C5896822D0>,53907,,,,,,,,,,,
752,C=COCOCCCCOCCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C5896826C0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",14,Generation_22_Molecule_752,-0.11500,204.266,<rdkit.Chem.rdchem.Mol object at 0x000001C589682030>,80010,,,,,,,,,,,
753,COC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C5896829D0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",5,Generation_22_Molecule_753,0.00000,74.12299999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C589680740>,60567,,,,,,,,,,,
754,C=CC(CCCCCCO)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589682C70>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_22_Molecule_754,-0.00000,172.26799999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C589682B20>,24413,,,,,,,,,,,
755,CCC(CCC=CCOC)CCCCOCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C589682880>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",20,Generation_22_Molecule_755,0.00000,282.46799999999996,<rdkit.Chem.rdchem.Mol object at 0x000001C589682110>,96484,,,,,,,,,,,
756,C=CC(OC)C(=O)C(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C589682B90>,"['ReplaceBond', 'ReplaceAtom', 'RemoveAtom']",11,Generation_22_Molecule_756,0.03000,156.18099999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C5896827A0>,61084,,,,,,,,,,,
757,C=C(C)C=CCCCCC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C589682CE0>,"['AddAtom', 'RemoveAtom', 'AddFragment']",11,Generation_22_Molecule_757,0.04500,152.237,<rdkit.Chem.rdchem.Mol object at 0x000001C589682C00>,46413,,,,,,,,,,,
758,C=COCC(C)(OC)OC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C589682650>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",11,Generation_22_Molecule_758,-0.05000,160.169,<rdkit.Chem.rdchem.Mol object at 0x000001C5896825E0>,39421,,,,,,,,,,,
759,C=C(O)CCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589682F80>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_22_Molecule_759,-0.26500,86.13399999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C589682960>,60856,,,,,,,,,,,
760,CCC(=O)CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589682A40>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",8,Generation_22_Molecule_760,-0.00000,116.16000000000001,<rdkit.Chem.rdchem.Mol object at 0x000001C589682AB0>,101626,,,,,,,,,,,
761,CC=COCCCCCCCCCCCCCCCC=CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589683140>,"['ReplaceAtom', 'ReplaceBond', 'AddAtom']",24,Generation_22_Molecule_761,-0.11500,338.57599999999996,<rdkit.Chem.rdchem.Mol object at 0x000001C589682DC0>,11673,,,,,,,,,,,
762,C=CC(C=C)CCCOCCC=CCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C589682FF0>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",16,Generation_22_Molecule_762,0.00000,224.344,<rdkit.Chem.rdchem.Mol object at 0x000001C5896831B0>,10855,,,,,,,,,,,
763,C=C(CCCCCC)C(=O)C(C)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589683370>,"['ReplaceBond', 'ReplaceAtom', 'RemoveAtom']",14,Generation_22_Molecule_763,0.03000,198.30599999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589682EA0>,7819,,,,,,,,,,,
764,CCOCC=CC=CCC=COC(C)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C589683300>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",16,Generation_22_Molecule_764,-0.02500,224.344,<rdkit.Chem.rdchem.Mol object at 0x000001C589683290>,2900,,,,,,,,,,,
765,C=CC(O)CCCCCOC=CCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589682E30>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",14,Generation_22_Molecule_765,-0.07000,198.30599999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C5896830D0>,32502,,,,,,,,,,,
766,C=CC(C=C)CCCCCCCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C589683450>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",17,Generation_22_Molecule_766,0.00000,238.415,<rdkit.Chem.rdchem.Mol object at 0x000001C589683060>,55929,,,,,,,,,,,
767,C=CC(O)CCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C589683220>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",8,Generation_22_Molecule_767,-0.00000,116.16000000000001,<rdkit.Chem.rdchem.Mol object at 0x000001C589682D50>,18818,,,,,,,,,,,
768,C=CC(CCCCCC(C)CO)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589682F10>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",14,Generation_22_Molecule_768,-0.00000,200.322,<rdkit.Chem.rdchem.Mol object at 0x000001C5896834C0>,100542,,,,,,,,,,,
769,COC(C)(OC)OC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C589683680>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",9,Generation_22_Molecule_769,-0.13500,134.131,<rdkit.Chem.rdchem.Mol object at 0x000001C5896835A0>,106942,,,,,,,,,,,
770,C=COCCCC=CCOCCC(C)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C589683610>,"['ReplaceBond', 'AddAtom', 'AddAtom']",16,Generation_22_Molecule_770,-0.11500,226.35999999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C5896836F0>,44184,,,,,,,,,,,
771,COCC=CCCC=C(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589683A00>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",11,Generation_22_Molecule_771,-0.26500,156.225,<rdkit.Chem.rdchem.Mol object at 0x000001C589683530>,20774,,,,,,,,,,,
772,C=C(C)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C589683B50>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",5,Generation_22_Molecule_772,0.00000,70.13499999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C589683990>,67366,,,,,,,,,,,
773,CC=C(CCOC=CCO)C(=O)C(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589683920>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",15,Generation_22_Molecule_773,-0.11500,214.261,<rdkit.Chem.rdchem.Mol object at 0x000001C589683760>,61750,,,,,,,,,,,
774,CCCC(=O)C(C)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589683C30>,"['ReplaceBond', 'ReplaceAtom', 'RemoveAtom']",9,Generation_22_Molecule_774,0.03000,130.18699999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589683A70>,65277,,,,,,,,,,,
775,CCCC=CO,<rdkit.Chem.rdchem.Mol object at 0x000001C589683DF0>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",6,Generation_22_Molecule_775,0.10000,86.13399999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C589683D10>,11097,,,,,,,,,,,
776,C=COCCOCCCOCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C589683840>,"['ReplaceBond', 'AddAtom', 'AddAtom']",15,Generation_22_Molecule_776,-0.11500,218.29299999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589683BC0>,91083,,,,,,,,,,,
777,C=C(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C5896838B0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_22_Molecule_777,-0.00000,84.162,<rdkit.Chem.rdchem.Mol object at 0x000001C589683AE0>,58695,,,,,,,,,,,
778,CCCCCCCCCCCCCCCC=CCCCCCCC(C)(O)CCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589683ED0>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",29,Generation_22_Molecule_778,-0.00000,408.755,<rdkit.Chem.rdchem.Mol object at 0x000001C589683CA0>,45610,,,,,,,,,,,
779,C=CC(O)CC,<rdkit.Chem.rdchem.Mol object at 0x000001C589683E60>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_22_Molecule_779,-0.00000,86.13399999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C589683D80>,21550,,,,,,,,,,,
780,CC(C)=CCCCCCCCCCCOCC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C589688190>,"['AddAtom', 'RemoveAtom', 'AddFragment']",18,Generation_22_Molecule_780,0.06000,254.414,<rdkit.Chem.rdchem.Mol object at 0x000001C5896833E0>,38707,,,,,,,,,,,
781,CCC(CCCCC(OC)OC=O)CCOC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C5896837D0>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",18,Generation_22_Molecule_781,0.11000,260.33000000000004,<rdkit.Chem.rdchem.Mol object at 0x000001C589683F40>,78041,,,,,,,,,,,
782,CCC(O)C=O,<rdkit.Chem.rdchem.Mol object at 0x000001C5896882E0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_22_Molecule_782,-0.00000,88.106,<rdkit.Chem.rdchem.Mol object at 0x000001C589688270>,11316,,,,,,,,,,,
783,C=CCC(C)(O)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589688200>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",8,Generation_22_Molecule_783,0.04500,116.16000000000001,<rdkit.Chem.rdchem.Mol object at 0x000001C589688040>,94212,,,,,,,,,,,
784,CC(O)C(=O)C(C)CCOC=CCO,<rdkit.Chem.rdchem.Mol object at 0x000001C589688350>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",14,Generation_22_Molecule_784,-0.11500,202.25,<rdkit.Chem.rdchem.Mol object at 0x000001C589688430>,90333,,,,,,,,,,,
785,COC(C)(OC)OCO,<rdkit.Chem.rdchem.Mol object at 0x000001C5896884A0>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",9,Generation_23_Molecule_785,-0.20000,136.147,<rdkit.Chem.rdchem.Mol object at 0x000001C589688120>,81053,,,,,,,,,,,
786,C=CCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589688900>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",5,Generation_23_Molecule_786,0.04500,70.13499999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C589682570>,103082,,,,,,,,,,,
787,C=CC(=O)CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589688660>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",8,Generation_23_Molecule_787,-0.00000,114.144,<rdkit.Chem.rdchem.Mol object at 0x000001C5896887B0>,53234,,,,,,,,,,,
788,C=COCOCCCCCCCCCCOCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589688970>,"['ReplaceBond', 'AddAtom', 'AddAtom']",21,Generation_23_Molecule_788,-0.11500,300.483,<rdkit.Chem.rdchem.Mol object at 0x000001C589688890>,94731,,,,,,,,,,,
789,C=CC(CC=CCCC(C)CO)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C5896885F0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",14,Generation_23_Molecule_789,-0.00000,198.30599999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C5896880B0>,21153,,,,,,,,,,,
790,C=COCOC=CCCOCCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C589688A50>,"['ReplaceBond', 'AddAtom', 'AddAtom']",15,Generation_23_Molecule_790,-0.18500,216.277,<rdkit.Chem.rdchem.Mol object at 0x000001C589688740>,97521,,,,,,,,,,,
791,CCC(C)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589688AC0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_23_Molecule_791,-0.00000,88.14999999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C5896886D0>,109313,,,,,,,,,,,
792,CCC(CC=CCOCC=C(C)C)CCC=CCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C589688BA0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",20,Generation_23_Molecule_792,0.00000,280.452,<rdkit.Chem.rdchem.Mol object at 0x000001C589688580>,40003,,,,,,,,,,,
793,C=CC(CCCCC=CO)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589688F20>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_23_Molecule_793,0.10000,170.25199999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589688820>,16677,,,,,,,,,,,
794,COCC=CCOCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C5896889E0>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_23_Molecule_794,0.00000,172.26799999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C589688CF0>,98308,,,,,,,,,,,
795,C=C(CC)C(=O)C(C)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589688C80>,"['ReplaceBond', 'ReplaceAtom', 'RemoveAtom']",10,Generation_23_Molecule_795,0.03000,142.19799999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589688510>,26993,,,,,,,,,,,
796,CCC=CCCOCC=O,<rdkit.Chem.rdchem.Mol object at 0x000001C589688E40>,"['AddAtom', 'RemoveAtom', 'AddFragment']",10,Generation_23_Molecule_796,0.06000,142.19799999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589688C10>,19750,,,,,,,,,,,
797,C=CCC(C)(OC)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589689000>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",9,Generation_23_Molecule_797,0.04500,130.18699999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589688F90>,66085,,,,,,,,,,,
798,C=COCC(C)(OC)OCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589689230>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",11,Generation_23_Molecule_798,-0.11500,160.213,<rdkit.Chem.rdchem.Mol object at 0x000001C5896891C0>,96217,,,,,,,,,,,
799,C=CCCC(=C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C5896890E0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",7,Generation_23_Molecule_799,-0.22000,98.145,<rdkit.Chem.rdchem.Mol object at 0x000001C589689070>,81516,,,,,,,,,,,
800,C=CC(O)CC(=O)CCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589689150>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",16,Generation_23_Molecule_800,0.00000,226.35999999999999,<rdkit.Chem.rdchem.Mol object at 0x000001C589674F20>,35141,,,,,,,,,,,
801,CC=COCC(CC)CCCCC(O)CCCCCCCCCCCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589688EB0>,"['ReplaceAtom', 'ReplaceBond', 'AddAtom']",32,Generation_23_Molecule_801,-0.11500,452.808,<rdkit.Chem.rdchem.Mol object at 0x000001C589675BD0>,95146,,,,,,,,,,,
802,C=CC(C=C)CCCCCCCCCCCCCCC=CCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C589688DD0>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",24,Generation_23_Molecule_802,-0.00000,334.588,<rdkit.Chem.rdchem.Mol object at 0x000001C589681460>,24642,,,,,,,,,,,
803,C=COCCOCCCOC=CCOC,<rdkit.Chem.rdchem.Mol object at 0x000001C5896893F0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",15,Generation_23_Molecule_803,-0.23000,216.277,<rdkit.Chem.rdchem.Mol object at 0x000001C5896892A0>,60989,,,,,,,,,,,
804,C=C(CCOC=CCO)C(=O)C(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C5896894D0>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",14,Generation_23_Molecule_804,-0.11500,200.234,<rdkit.Chem.rdchem.Mol object at 0x000001C589689310>,66213,,,,,,,,,,,
805,C=C(CCCCCC)C(=O)C(C)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589689700>,"['ReplaceBond', 'ReplaceAtom', 'RemoveAtom']",14,Generation_23_Molecule_805,0.03000,198.30599999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589689460>,28501,,,,,,,,,,,
806,C=COCC=CC=CCC=COC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001C589689690>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",15,Generation_23_Molecule_806,-0.14000,208.301,<rdkit.Chem.rdchem.Mol object at 0x000001C589689620>,40575,,,,,,,,,,,
807,C=CC(O)CCCCC(C)OCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589689380>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",15,Generation_23_Molecule_807,0.00000,214.349,<rdkit.Chem.rdchem.Mol object at 0x000001C5896895B0>,73395,,,,,,,,,,,
808,C=CC(C=C)CCCCC=CC=CCCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C589689850>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",17,Generation_23_Molecule_808,0.09000,234.38299999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589688B30>,86499,,,,,,,,,,,
809,C=CC(O)CCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C589688D60>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",8,Generation_23_Molecule_809,-0.00000,116.16000000000001,<rdkit.Chem.rdchem.Mol object at 0x000001C5896897E0>,11465,,,,,,,,,,,
810,C=CC(OC)C(O)CCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x000001C589689540>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",14,Generation_23_Molecule_810,0.00000,202.29399999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C5896899A0>,12717,,,,,,,,,,,
811,CCC(C)(COC=O)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589689B60>,"['RemoveAtom', 'RemoveAtom', 'RemoveAtom']",10,Generation_23_Molecule_811,0.11500,146.18599999999998,<rdkit.Chem.rdchem.Mol object at 0x000001C589689AF0>,1944,,,,,,,,,,,
812,C=COCCCCCCOCCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001C589689CB0>,"['ReplaceBond', 'AddAtom', 'AddAtom']",15,Generation_23_Molecule_812,-0.11500,214.349,<rdkit.Chem.rdchem.Mol object at 0x000001C589689A80>,87451,,,,,,,,,,,
813,CCCC=CCCCC=C(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C589689930>,"['ReplaceBond', 'RemoveAtom', 'AddAtom']",12,Generation_23_Molecule_813,-0.26500,168.27999999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C589689D20>,5284,,,,,,,,,,,
814,C=CC(=C)C=C,<rdkit.Chem.rdchem.Mol object at 0x000001C5896898C0>,"['ReplaceAtom', 'AddAtom', 'AddAtom']",6,Generation_23_Molecule_814,-0.00000,80.13,<rdkit.Chem.rdchem.Mol object at 0x000001C589689E70>,55406,,,,,,,,,,,
815,CC=COCCC(=CC)CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001C58968A0A0>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",13,Generation_23_Molecule_815,-0.11500,184.27899999999997,<rdkit.Chem.rdchem.Mol object at 0x000001C589689BD0>,21011,,,,,,,,,,,
816,C=C(CCC(CC)CCCCC)C(=O)C(C)OC,<rdkit.Chem.rdchem.Mol object at 0x000001C589689770>,"['ReplaceBond', 'ReplaceAtom', 'RemoveAtom']",18,Generation_23_Molecule_816,0.03000,254.414,<rdkit.Chem.rdchem.Mol object at 0x000001C589674820>,40560,,,,,,,,,,,
